datetime,seikeiki,product_id,present_kensahyou,product_name,tantou,,
2019-9-21 08:00,6,MLD-MD-20031,1,MD-SPA-FフランジS-R1カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-21 08:00,7,W3440-8RT00,1,サスペンションキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-21 08:00,8,RF52-7961HH,0,ウワワクキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-21 09:00,2,MLD-MD-20035,1,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-24 08:00,1,P1127-93100,0,タンクウケステーB(R),,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-24 08:00,2,MLD-MD-20035,0,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-24 08:00,3,P1127-93000,0,タンクウケステーBL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-24 08:00,4,P2125-10M00,0,カゴB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-24 08:00,5,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-24 08:00,6,MLD-MD-20031,0,MD-SPA-FフランジS-R1カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-24 08:00,7,W3440-8RT00,0,サスペンションキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-24 08:00,8,RF52-7961HH,0,ウワワクキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-24 08:30,8,W0602-BN7,0,ボビン7,川畑さん,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-24 09:00,4,P2166-67370,0,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-24 10:00,6,P0170-67300,0,ホースハンガー,当日出荷,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-24 11:00,1,P2922-02C00,0,キュウスイベンカラー,当日出荷,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-24 13:00,7,P2132-93010,0,ラッチB,当日出荷,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-24 14:00,3,P1189-02E30,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-25 08:00,1,P2922-02C00,0,キュウスイベンカラー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-25 08:00,2,MLD-MD-20035,0,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-25 08:00,3,P1189-02E30,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-25 08:00,4,P2166-67370,0,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-25 08:00,5,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-25 08:00,6,P0170-67300,0,ホースハンガー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-25 08:00,7,P2132-93010,0,ラッチB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-25 08:00,8,W0602-BN7,0,ボビン7,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-25 08:30,8,P007C-L71,0,レバー71,川畑さん,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-25 09:00,1,P2133-93020,0,ラッチイタ,当日出荷,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-25 10:00,2,MLD-MD-20031,0,MD-SPA-FフランジS-R1カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-25 11:00,6,P1126-93010,0,タンクウケステーA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-25 13:00,7,RC41-J67,0,スリーブ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-25 14:00,3,P1189-31350,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-26 08:00,1,P2133-93020,1,ラッチイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-26 08:00,2,MLD-MD-20031,1,MD-SPA-FフランジS-R1カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-26 08:00,3,P1189-31350,1,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-26 08:00,4,P2166-67370,1,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-26 08:00,5,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-26 08:00,6,P1126-93010,1,タンクウケステーA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-26 08:00,7,RC41-J67,1,スリーブ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-26 08:00,8,P007C-L71,1,レバー71,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-26 09:00,1,RF46-K59,1,基板蓋,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-26 10:30,7,RS72-J67,1,センサ?蓋,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-26 13:00,6,AWW0970A0CH0,1,スペーサ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-26 14:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-26 15:30,4,P2166-02E10,0,カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-26 17:00,1,P1127-93100,0,タンクウケステーB(R),,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-27 08:00,1,P1127-93100,0,タンクウケステーB(R),,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-27 08:00,2,MLD-MD-20031,0,MD-SPA-FフランジS-R1カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-27 08:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-27 08:00,4,P2166-02E10,0,カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-27 08:00,5,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-27 08:00,6,AWW0970A0CH0,0,スペーサ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-27 08:00,7,RS72-J67,0,センサ?蓋,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-27 08:00,8,P007C-L71,0,レバー71,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-27 08:30,8,P007C-ZBA93,0,ゼツエンバンA93号,川畑さん,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-27 09:00,7,P0242-67300,0,ホースジョイント,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-27 10:00,6,CAS-MD-20009,0,MD-CP30カセットベース,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-27 10:30,5,H1316-40300,0,ヒーターカバー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-27 13:00,4,P2166-93020,0, カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-27 14:00,2,MLD-MD-20035,0,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-27 15:30,7,P0351-39000,0,アシイタC,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-27 17:00,1,RF46-K59,0,基板蓋,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-28 08:00,1,RF46-K59,1,基板蓋,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-28 08:00,2,MLD-MD-20035,1,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-28 08:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-28 08:00,4,P2166-93020,1, カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-28 08:00,5,H1316-40300,1,ヒーターカバー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-28 08:00,6,CAS-MD-20009,1,MD-CP30カセットベース,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-28 08:00,7,P0351-39000,1,アシイタC,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-28 08:00,8,P007C-ZBA93,1,ゼツエンバンA93号,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-30 08:00,1,RF46-K59,0,基板蓋,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-30 08:00,2,MLD-MD-20035,0,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-30 08:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-30 08:00,4,P2166-93020,0, カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-30 08:00,5,H1316-40300,0,ヒーターカバー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-30 08:00,6,CAS-MD-20009,0,MD-CP30カセットベース,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-30 08:00,7,P0351-39000,0,アシイタC,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-30 08:00,8,P007C-ZBA93,0,ゼツエンバンA93号,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-30 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-30 08:30,8,P1295-10M00,0,ホースホルダーB,川畑さん,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-30 09:00,5,P0335-36420,0,チョウセイアシ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-30 09:30,7,AWW2103A1Z00,0,フタチョウバンザガネ,在庫確認,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-30 10:30,4,P1728-02E20,0,スライドイタA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-30 13:00,3,P1189-02E30,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-1 08:00,1,RF46-K59,0,基板蓋,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-1 08:00,2,MLD-MD-20035,0,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-1 08:00,3,P1189-02E30,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-1 08:00,4,P1728-02E20,0,スライドイタA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-1 08:00,5,P0335-36420,0,チョウセイアシ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-1 08:00,6,CAS-MD-20009,0,MD-CP30カセットベース,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-1 08:00,7,AWW2103A1Z00,0,フタチョウバンザガネ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-1 08:00,8,P1295-10M00,0,ホースホルダーB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-1 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-1 09:00,1,P1126-93010,0,タンクウケステーA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-1 10:00,7,炊飯器試作3面,0,,在庫確認,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-1 11:00,4,P0166-93020,0,カゴハンガー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-1 14:00,5,BON-DFL-20008,0,DFL-ARボビンSP,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-1 15:00,6,CAS-MD-20015,0,カバーカセットS3P,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-1 16:00,7,RS94-J67,0,センサーケース,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-2 08:00,1,P1126-93010,0,タンクウケステーA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-2 08:00,2,MLD-MD-20035,0,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-2 08:00,3,P1189-02E30,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-2 08:00,4,P0166-93020,0,カゴハンガー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-2 08:00,5,BON-DFL-20008,0,DFL-ARボビンSP,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-2 08:00,6,CAS-MD-20015,0,カバーカセットS3P,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-2 08:00,7,RS94-J67,0,センサーケース,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-2 08:00,8,P1295-10M00,0,ホースホルダーB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-2 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-2 08:30,8,H2131-36600D,0,ラッチA,川畑さん,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-2 09:00,2,W2131-8RT20,0,ラッチAL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-2 10:00,4,P2166-67370,0,カゴピンB（L） ,間に原料試作,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-2 11:00,7,P2131-93020,0,ラッチA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-2 13:00,1,DNPフランジ試作,0,,100ケ以上,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-2 14:00,3,P1189-31350,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-2 15:30,1,AWW1238A1900,0,ボウスイカバー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-3 08:00,1,AWW1238A1900,1,ボウスイカバー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-3 08:00,2,W2131-8RT20,0,ラッチAL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-3 08:00,3,P1189-31350,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-3 08:00,4,P2166-67370,1,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-3 08:00,5,BON-DFL-20008,1,DFL-ARボビンSP,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-3 08:00,6,CAS-MD-20015,0,カバーカセットS3P,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-3 08:00,7,P2131-93020,1,ラッチA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-3 08:00,8,H2131-36600D,1,ラッチA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-3 08:00,9,W002,1,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-3 09:00,2,P0192-63040,0,フタチョウバンL,キスラー,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-3 10:00,6,P1171-02E10,1,カゴトッテ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-3 10:30,3,P1127-93000,1,タンクウケステーBL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-3 13:00,7,P2133-93020,1,ラッチイタ,キスラー,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-3 14:00,1,P2922-02C00,1,キュウスイベンカラー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-3 16:00,8,RD08-J67,0,蒸気口キャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-4 08:00,1,P2922-02C00,1,キュウスイベンカラー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-4 08:00,2,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-4 08:00,3,P1127-93000,1,タンクウケステーBL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-4 08:00,4,P2166-67370,0,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-4 08:00,5,BON-DFL-20008,1,DFL-ARボビンSP,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-4 08:00,6,P1171-02E10,1,カゴトッテ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-4 08:00,7,P2133-93020,1,ラッチイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-4 08:00,8,RD08-J67,1,蒸気口キャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-4 08:00,9,W002,1,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-4 09:00,4,P2166-02F10,1, カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-4 10:30,7,新センサーフタ,0,,試作200ケ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-4 13:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-4 13:00,6,P2150-02E10,1, センザイイレ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-4 13:30,7,MLD-MD-20045,0,MD-MIE-F-フランジS-R1,試作100ケ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-4 15:30,7,P2132-93010,0,ラッチB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-5 08:00,1,P2922-02C00,1,キュウスイベンカラー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-5 08:00,2,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-5 08:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-5 08:00,4,P2166-02F10,1, カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-5 08:00,5,BON-DFL-20008,1,DFL-ARボビンSP,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-5 08:00,6,P2150-02E10,1, センザイイレ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-5 08:00,7,P2132-93010,1,ラッチB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-5 08:00,8,RD08-J67,1,蒸気口キャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-5 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-5 09:00,1,W0545-8RT00,0,リードセンカバー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-5 10:30,6,W3440-8RT00,0,サスペンションキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-7 08:00,1,W0545-8RT00,1,リードセンカバー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-7 08:00,2,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-7 08:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-7 08:00,4,P2166-02F10,1, カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-7 08:00,5,BON-DFL-20008,1,DFL-ARボビンSP,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-7 08:00,6,W3440-8RT00,1,サスペンションキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-7 08:00,7,P2132-93010,1,ラッチB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-7 08:00,8,RD08-J67,0,蒸気口キャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-7 08:00,9,W002,1,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-7 09:00,5,BON-MD-20026,0,MD-MIEボビンTU,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-7 09:00,8,H2364-41200,1,ハイキコウガイド,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-7 10:30,2,BON-MD-20015,1,MD-CP30ボビン,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-7 13:00,7,MLD-MD-20031,1,MD-SPA-FフランジS-R1カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-7 14:00,4,P2166-93110,1,カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-8 08:00,1,W0545-8RT00,1,リードセンカバー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-8 08:00,2,BON-MD-20015,1,MD-CP30ボビン,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-8 08:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-8 08:00,4,P2166-93110,0,カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-8 08:00,5,BON-MD-20026,0,MD-MIEボビンTU,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-8 08:00,6,W3440-8RT00,1,サスペンションキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-8 08:00,7,MLD-MD-20031,1,MD-SPA-FフランジS-R1カイ1,キスラー,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-8 08:00,8,H2364-41200,1,ハイキコウガイド,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-8 08:00,9,W002,1,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-8 09:00,4,P2166-67370,0,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-8 10:30,6,P3469-13R00,0,,試作キスラー,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-8 13:00,6,AWW2103A1Z00,0,フタチョウバンザガネ,キスラー,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-8 13:00,8,H0193-44200,1,フタチョウバンジク,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-9 08:00,1,W0545-8RT00,0,リードセンカバー,シリンダ洗浄,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-9 08:00,2,BON-MD-20015,0,MD-CP30ボビン,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-9 08:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-9 08:00,4,P2166-67370,0,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-9 08:00,5,BON-MD-20026,0,MD-MIEボビンTU,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-9 08:00,6,AWW2103A1Z00,0,フタチョウバンザガネ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-9 08:00,7,MLD-MD-20031,0,MD-SPA-FフランジS-R1カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-9 08:30,1,P2922-82200,0,キュウスイベンカラー,1000ケ以上,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-9 09:00,5,P0192-63040,0,フタチョウバンL,キスラー,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-9 09:00,8,H0193-44200,0,フタチョウバンジク,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-9 10:30,2,P0166-93020,0,カゴハンガー,高木・川上,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-9 13:00,6,CAS-MD-20015,0,カバーカセットS3P,キスラー,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-9 13:00,8,停止,0,,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-9 18:00,1,AWW0195A1Z00,0,フタチョウバントリツケイタA,型替1人でやる,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-9 23:00,6,CAS-MD-20016,0,カバーカセットL3P,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-10 08:00,1,AWW0195A1Z00,0,フタチョウバントリツケイタA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-10 08:00,2,P0166-93020,0,カゴハンガー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-10 08:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-10 08:00,4,P2166-67370,0,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-10 08:00,5,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-10 08:00,6,CAS-MD-20016,0,カバーカセットL3P,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-10 08:00,7,MLD-MD-20031,0,MD-SPA-FフランジS-R1カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-10 08:00,8,停止,0,,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-10 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-10 08:30,8,H1193-34420D,0,ドアキャッチA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-10 09:00,2,AWW1097A1ZJ0,0,フタサッシB(ブラウン),600ケ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-10 09:30,1,MLD-MD-20046,0,MD-MIE-F-フランジS-L,試作100ケ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-10 10:30,4,P2166-93020,0, カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-10 13:00,1,P2133-93020,0,ラッチイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-10 14:00,6,AWW0970A0CW0,0,スペーサ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-10 15:00,2,AWW1097A1ZT0,0,フタサッシB(シャンパン),800ケ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-10 15:00,7,P0624-45900,0,スイッチプレートB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-10 23:59,2,AWW1097A1ZW0,0,フタサッシB(ホワイト),,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-11 08:00,1,P2133-93020,0,ラッチイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-11 08:00,2,AWW1097A1ZW0,0,フタサッシB(ホワイト),,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-11 08:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-11 08:00,4,P2166-93020,0, カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-11 08:00,5,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-11 08:00,6,AWW0970A0CW0,0,スペーサ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-10-11 08:00,7,P0624-45900,0,スイッチプレートB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
