1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
191670,199969,2019/10/8,12.5,449,MLD-EX-20001,260,2019/10/30,29-110194,2019/10/30,20001,岡山第１工場,0,0,0,1,,2019/10/30 8:49,0,2020/6/7 16:41,9999,,
191671,199969,2019/10/8,7.8,3588,MLD-EX-20002,250,2019/11/1,29-110223,2019/11/1,20001,岡山第１工場,0,0,0,1,,2019/11/1 12:54,0,2020/6/7 16:41,9999,,
191672,199969,2019/10/8,7.8,16284,MLD-EX-20002,250,2019/11/6,29-110224,2019/11/6,20001,岡山第１工場,0,0,0,1,,2019/11/6 8:45,0,2020/6/7 16:41,9999,,
191673,199969,2019/10/8,20,14112,BON-MD-20023,60,2019/12/2,29-110280,2019/12/2,20001,岡山第１工場,0,0,0,1,,2019/12/2 8:47,0,2020/6/7 16:41,9999,,
191674,199969,2019/10/8,8.8,13508,MLD-MD-20035,70,2019/12/2,29-110280,2019/12/2,20001,岡山第１工場,0,0,0,1,,2019/12/2 8:47,0,2020/6/7 16:41,9999,,
191675,199969,2019/10/8,11.8,6754,MLD-MD-20036,80,2019/11/29,29-110280,2019/12/2,20001,岡山第１工場,0,0,0,1,,2019/11/28 13:49,0,2020/6/7 16:41,9999,2019/11/27 11:22,
191676,199969,2019/10/8,12.8,2242,MLD-MD-20053,80,2019/11/18,29-522248,2019/11/18,20001,岡山第１工場,0,0,0,1,,2019/11/18 8:35,0,2020/6/7 16:41,9999,,
191677,199969,2019/10/8,19.8,951,MLD-MD-20052,80,2019/11/18,29-522249,2019/11/18,20001,岡山第１工場,0,0,0,1,,2019/11/18 8:35,0,2020/6/7 16:41,9999,,
191679,199969,2019/10/8,7.8,40,MLD-EX-20002,210,2019/11/1,96-299545,2019/11/1,20001,岡山第１工場,0,0,0,1,,2019/11/1 12:54,0,2020/6/7 16:41,9999,,
191680,199969,2019/10/8,16,500,BON-DFL-20008,10,2019/10/11,97-291974,2019/10/11,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,,
191681,199969,2019/10/8,16,500,BON-DFL-20009,20,2019/10/11,97-291974,2019/10/11,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,,
191686,199969,2019/10/8,15.5,300,MLD-MD-20046,20,2019/10/11,97-291979,2019/10/11,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,,
191687,199969,2019/10/8,15,300,MLD-MD-20047,30,2019/10/11,97-291979,2019/10/11,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,,
191688,199969,2019/10/8,55,150,MLD-MD-20048,40,2019/10/11,97-291979,2019/10/11,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,,
191689,199969,2019/10/8,44.5,150,MLD-MD-20049,50,2019/10/11,97-291979,2019/10/11,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,,
191690,199969,2019/10/8,67,75,MLD-MD-20050,60,2019/10/11,97-291979,2019/10/11,20001,岡山第１工場,0,0,0,1,,2019/10/11 17:59,0,2020/6/7 16:41,9999,,
191691,199969,2019/10/8,51,75,MLD-MD-20051,70,2019/10/11,97-291979,2019/10/11,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,,
191692,199969,2019/10/8,17.5,300,MLD-MD-20054,10,2019/10/11,97-291979,2019/10/11,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,,
190841,100360,2019/9/20,6.7,1293,MLD-MD-20031,120,2019/10/9,29-109896,2019/10/7,20001,オーティス(株) 第４工場,0,0,0,1,,2019/10/8 14:22,0,2020/6/7 16:41,9999,2019/10/4 17:35,
190842,100360,2019/9/20,8.3,1293,MLD-MD-20032,130,2019/10/9,29-109896,2019/10/7,20001,オーティス(株) 第４工場,0,0,0,1,,2019/10/8 14:22,0,2020/6/7 16:41,9999,2019/10/4 17:35,
190843,100360,2019/9/20,6.7,3491,MLD-MD-20031,120,2019/10/9,29-109952,2019/10/7,20001,オーティス(株) 第４工場,0,0,0,1,,2019/10/8 14:22,0,2020/6/7 16:41,9999,2019/10/4 17:35,
190844,100360,2019/9/20,8.3,3491,MLD-MD-20032,130,2019/10/9,29-109952,2019/10/7,20001,オーティス(株) 第４工場,0,0,0,1,,2019/10/8 14:22,0,2020/6/7 16:41,9999,2019/10/4 17:35,
190845,199969,2019/9/20,16,4153,BON-DFL-20008,60,2019/10/11,29-522168,2019/10/16,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,2019/10/8 15:41,
190846,199969,2019/9/20,16,4153,BON-DFL-20009,70,2019/10/11,29-522168,2019/10/25,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,2019/10/8 15:42,
190847,199969,2019/9/20,16,890,BON-DFL-20008,60,2019/10/11,29-522172,2019/10/16,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,2019/10/8 15:41,
190848,199969,2019/9/20,16,890,BON-DFL-20009,70,2019/10/11,29-522172,2019/10/25,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,2019/10/8 15:42,
190849,199969,2019/9/20,16,1846,BON-DFL-20008,60,2019/10/11,29-522175,2019/10/10,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,2019/10/8 15:41,
190850,199969,2019/9/20,16,1846,BON-DFL-20009,70,2019/10/11,29-522175,2019/10/25,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,2019/10/8 15:42,
190851,199969,2019/9/20,16,396,BON-DFL-20008,60,2019/10/11,29-522178,2019/10/16,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,2019/10/8 15:41,
190852,199969,2019/9/20,16,396,BON-DFL-20009,70,2019/10/11,29-522178,2019/10/25,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,2019/10/8 15:42,
190853,199969,2019/9/20,16,1846,BON-DFL-20008,60,2019/10/11,29-522179,2019/10/16,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,2019/10/8 15:41,
190854,199969,2019/9/20,16,1846,BON-DFL-20009,70,2019/10/11,29-522179,2019/10/25,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,2019/10/8 15:42,
190855,199969,2019/9/20,16,396,BON-DFL-20008,60,2019/10/11,29-522180,2019/10/16,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,2019/10/8 15:41,
190856,199969,2019/9/20,16,396,BON-DFL-20009,70,2019/10/11,29-522180,2019/10/25,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,2019/10/8 15:42,
190857,199969,2019/9/20,16,1039,BON-DFL-20008,60,2019/10/11,29-522183,2019/10/16,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,2019/10/8 15:41,
190858,199969,2019/9/20,16,1039,BON-DFL-20009,70,2019/10/11,29-522183,2019/10/25,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,2019/10/8 15:42,
190859,199969,2019/9/20,16,297,BON-DFL-20008,60,2019/10/11,29-522186,2019/10/16,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,2019/10/8 15:41,
190860,199969,2019/9/20,16,297,BON-DFL-20009,70,2019/10/11,29-522186,2019/10/25,20001,岡山第１工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,2019/10/8 15:42,
191240,100360,2019/9/30,6.7,10000,MLD-MD-20031,110,2019/11/6,29-522234,2019/11/6,20001,オーティス(株) 第４工場,0,0,1,1,2019/9/30,2019/11/6 8:45,0,2020/6/7 16:41,9999,2019/9/30 10:10,
191241,100360,2019/9/30,6.7,10000,MLD-MD-20031,110,2019/11/8,29-522234,,20001,オーティス(株) 第４工場,0,0,2,1,2019/9/30,2019/11/8 8:39,0,2020/6/7 16:41,9999,,
191242,100360,2019/9/30,6.7,10450,MLD-MD-20031,110,2019/11/11,29-522234,,20001,オーティス(株) 第４工場,0,0,3,1,2019/9/30,2019/11/11 8:52,0,2020/6/7 16:41,9999,,
191243,100360,2019/9/30,8.3,10000,MLD-MD-20032,120,2019/11/6,29-522234,2019/11/6,20001,オーティス(株) 第４工場,0,0,1,1,2019/9/30,2019/11/6 8:45,0,2020/6/7 16:41,9999,2019/9/30 11:28,
191244,100360,2019/9/30,8.3,10000,MLD-MD-20032,120,2019/11/8,29-522234,,20001,オーティス(株) 第４工場,0,0,2,1,2019/9/30,2019/11/8 8:39,0,2020/6/7 16:41,9999,,
191245,100360,2019/9/30,8.3,10450,MLD-MD-20032,120,2019/11/11,29-522234,,20001,オーティス(株) 第４工場,0,0,3,1,2019/9/30,2019/11/11 8:52,0,2020/6/7 16:41,9999,,
191246,100360,2019/9/30,6.7,8000,MLD-MD-20031,110,2019/10/23,29-522237,2019/10/23,20001,オーティス(株) 第４工場,0,0,1,1,2019/9/30,2019/10/24 18:42,0,2020/6/7 16:41,9999,2019/9/30 10:08,
191247,100360,2019/9/30,6.7,8000,MLD-MD-20031,110,2019/10/25,29-522237,,20001,オーティス(株) 第４工場,0,0,2,1,2019/9/30,2019/10/24 18:42,0,2020/6/7 16:41,9999,,
191248,100360,2019/9/30,6.7,8401,MLD-MD-20031,110,2019/10/28,29-522237,,20001,オーティス(株) 第４工場,0,0,3,1,2019/9/30,2019/10/28 8:39,0,2020/6/7 16:41,9999,,
191249,100360,2019/9/30,8.3,8000,MLD-MD-20032,120,2019/10/23,29-522237,2019/10/23,20001,オーティス(株) 第４工場,0,0,1,1,2019/9/30,2019/10/24 18:42,0,2020/6/7 16:41,9999,2019/9/30 10:23,
191250,100360,2019/9/30,8.3,8000,MLD-MD-20032,120,2019/10/25,29-522237,,20001,オーティス(株) 第４工場,0,0,2,1,2019/9/30,2019/10/24 18:42,0,2020/6/7 16:41,9999,,
191251,100360,2019/9/30,8.3,8401,MLD-MD-20032,120,2019/10/28,29-522237,,20001,オーティス(株) 第４工場,0,0,3,1,2019/9/30,2019/10/28 8:39,0,2020/6/7 16:41,9999,,
191252,100360,2019/9/30,6.7,8000,MLD-MD-20031,110,2019/10/30,29-522238,2019/10/30,20001,オーティス(株) 第４工場,0,0,1,1,2019/9/30,2019/10/30 8:49,0,2020/6/7 16:41,9999,2019/9/30 10:09,
191253,100360,2019/9/30,6.7,16360,MLD-MD-20031,110,2019/11/1,29-522238,,20001,オーティス(株) 第４工場,0,0,2,1,2019/9/30,2019/11/1 12:54,0,2020/6/7 16:41,9999,,
191254,100360,2019/9/30,8.3,8000,MLD-MD-20032,120,2019/10/30,29-522238,2019/10/30,20001,オーティス(株) 第４工場,0,0,1,1,2019/9/30,2019/10/30 8:49,0,2020/6/7 16:41,9999,2019/9/30 10:24,
191255,100360,2019/9/30,8.3,16360,MLD-MD-20032,120,2019/11/1,29-522238,,20001,オーティス(株) 第４工場,0,0,2,1,2019/9/30,2019/11/1 12:54,0,2020/6/7 16:41,9999,,
191256,100360,2019/9/30,6.7,10000,MLD-MD-20031,110,2019/10/16,29-522242,2019/10/16,20001,オーティス(株) 第４工場,0,0,1,1,2019/9/30,2019/10/16 8:45,0,2020/6/7 16:41,9999,2019/9/30 10:07,
191257,100360,2019/9/30,6.7,10000,MLD-MD-20031,110,2019/10/18,29-522242,,20001,オーティス(株) 第４工場,0,0,2,1,2019/9/30,2019/10/18 8:45,0,2020/6/7 16:41,9999,,
191258,100360,2019/9/30,8.3,10000,MLD-MD-20032,120,2019/10/16,29-522242,2019/10/16,20001,オーティス(株) 第４工場,0,0,1,1,2019/9/30,2019/10/16 8:45,0,2020/6/7 16:41,9999,2019/9/30 10:22,
191259,100360,2019/9/30,8.3,10000,MLD-MD-20032,120,2019/10/18,29-522242,,20001,オーティス(株) 第４工場,0,0,2,1,2019/9/30,2019/10/18 8:45,0,2020/6/7 16:41,9999,,
192579,199969,2019/10/29,48,2000,CAS-MD-20022,130,2019/11/13,29-522286,,20001,岡山第１工場,0,0,2,1,2019/10/30,2019/11/13 8:44,0,2020/6/7 16:41,9999,,
192580,199969,2019/10/29,15.5,2921,MLD-MD-20046,70,2019/11/11,29-522286,2019/11/11,20001,岡山第１工場,0,0,1,1,2019/10/30,2019/11/11 8:52,0,2020/6/7 16:41,9999,2019/10/30 10:01,
192581,199969,2019/10/29,15.5,2000,MLD-MD-20046,70,2019/11/13,29-522286,,20001,岡山第１工場,0,0,2,1,2019/10/30,2019/11/13 8:44,0,2020/6/7 16:41,9999,,
192582,199969,2019/10/29,55,2921,MLD-MD-20048,200,2019/11/11,29-522286,2019/11/11,20001,岡山第１工場,0,0,1,1,2019/10/30,2019/11/11 8:52,0,2020/6/7 16:41,9999,2019/10/30 10:01,
192583,199969,2019/10/29,55,2000,MLD-MD-20048,200,2019/11/13,29-522286,,20001,岡山第１工場,0,0,2,1,2019/10/30,2019/11/13 8:44,0,2020/6/7 16:41,9999,,
192584,199969,2019/10/29,44.5,2921,MLD-MD-20049,210,2019/11/11,29-522286,2019/11/11,20001,岡山第１工場,0,0,1,1,2019/10/30,2019/11/11 8:52,0,2020/6/7 16:41,9999,2019/10/30 10:02,
192585,199969,2019/10/29,44.5,2000,MLD-MD-20049,210,2019/11/13,29-522286,,20001,岡山第１工場,0,0,2,1,2019/10/30,2019/11/13 8:44,0,2020/6/7 16:41,9999,,
192592,100360,2019/10/30,15,4950,MLD-MD-20047,90,2019/11/1,29-522286,2019/11/1,20001,オーティス(株) 第４工場,0,0,0,1,,2019/11/1 12:54,0,2020/6/7 16:41,9999,,
192593,100360,2019/10/30,17.5,4950,MLD-MD-20054,80,2019/11/1,29-522286,2019/11/1,20001,オーティス(株) 第４工場,0,0,0,1,,2019/11/1 12:54,0,2020/6/7 16:41,9999,,
192594,100770,2019/10/31,7.8,7168,MLD-EX-20002,220,2019/11/29,29-110353,2019/11/29,20001,(株)明星・エンタープライズ 備前工場,0,0,0,1,,2019/11/28 13:49,0,2020/6/7 16:41,9999,,
192595,100770,2019/10/31,7.8,18432,MLD-EX-20002,220,2019/11/22,29-110500,2019/11/25,20001,(株)明星・エンタープライズ 備前工場,0,0,0,1,,2019/11/22 8:37,0,2020/6/7 16:41,9999,2019/11/18 14:40,
192596,100770,2019/10/31,7.8,20352,MLD-EX-20002,220,2019/11/29,29-110501,2019/11/29,20001,(株)明星・エンタープライズ 備前工場,0,0,0,1,,2019/11/28 13:49,0,2020/6/7 16:41,9999,,
192597,199969,2019/10/31,7.8,10560,MLD-EX-20002,220,2019/12/4,29-110504,2019/11/25,20001,岡山第１工場,0,0,0,1,,2019/12/4 8:35,0,2020/6/7 16:41,9999,2019/10/31 15:45,
192598,100770,2019/10/31,7.8,13000,MLD-EX-20002,250,2019/11/22,29-110522,2019/11/22,20001,(株)明星・エンタープライズ 備前工場,0,0,0,1,,2019/11/22 8:37,0,2020/6/7 16:41,9999,,
192599,100770,2019/10/31,7.8,5200,MLD-EX-20002,250,2019/11/22,29-110523,2019/11/22,20001,(株)明星・エンタープライズ 備前工場,0,0,0,1,,2019/11/22 8:37,0,2020/6/7 16:41,9999,,
192600,100770,2019/10/31,7.8,20480,MLD-EX-20002,230,2019/12/4,29-110560,2019/12/4,20001,(株)明星・エンタープライズ 備前工場,0,0,0,1,,2019/12/4 8:35,0,2020/6/7 16:41,9999,,
192704,199969,2019/10/31,24,149,BON-EX-20015,40,2019/11/8,98-295261,2019/11/8,20001,岡山第１工場,0,0,0,1,,2019/11/8 8:39,0,2020/6/7 16:41,9999,,
192705,199969,2019/10/31,44.8,147,BON-MD-20026,60,2019/11/13,98-295261,2019/11/13,20001,岡山第１工場,0,0,0,1,,2019/11/13 8:44,0,2020/6/7 16:41,9999,,
192706,199969,2019/10/31,48,147,CAS-MD-20021,120,2019/11/13,98-295261,2019/11/13,20001,岡山第１工場,0,0,0,1,,2019/11/13 8:44,0,2020/6/7 16:41,9999,,
192707,199969,2019/10/31,48,147,CAS-MD-20022,130,2019/11/13,98-295261,2019/11/13,20001,岡山第１工場,0,0,0,1,,2019/11/13 8:44,0,2020/6/7 16:41,9999,,
192708,199969,2019/10/31,15.5,147,MLD-MD-20046,70,2019/11/13,98-295261,2019/11/13,20001,岡山第１工場,0,0,0,1,,2019/11/13 8:44,0,2020/6/7 16:41,9999,,
192709,199969,2019/10/31,55,147,MLD-MD-20048,190,2019/11/13,98-295261,2019/11/13,20001,岡山第１工場,0,0,0,1,,2019/11/13 8:44,0,2020/6/7 16:41,9999,,
192710,199969,2019/10/31,44.5,147,MLD-MD-20049,200,2019/11/13,98-295261,2019/11/13,20001,岡山第１工場,0,0,0,1,,2019/11/13 8:44,0,2020/6/7 16:41,9999,,
192947,100360,2019/11/5,6.7,6821,MLD-MD-20031,110,2019/11/15,29-110280,2019/11/15,20001,オーティス(株) 第４工場,0,0,0,1,,2019/11/14 13:43,0,2020/6/7 16:41,9999,,
192948,100360,2019/11/5,8.3,6821,MLD-MD-20032,120,2019/11/15,29-110280,2019/11/15,20001,オーティス(株) 第４工場,0,0,0,1,,2019/11/14 13:43,0,2020/6/7 16:41,9999,,
192949,100360,2019/11/5,6.7,8080,MLD-MD-20031,120,2019/11/20,29-110578,2019/11/20,20001,オーティス(株) 第４工場,0,0,0,1,,2019/11/29 8:46,0,2020/6/7 16:41,9999,,
192950,100360,2019/11/5,8.3,8080,MLD-MD-20032,130,2019/11/20,29-110578,2019/11/20,20001,オーティス(株) 第４工場,0,0,0,1,,2019/11/29 8:46,0,2020/6/7 16:41,9999,,
192951,100360,2019/11/5,6.7,8080,MLD-MD-20031,120,2019/11/27,29-110588,2019/11/27,20001,オーティス(株) 第４工場,0,0,0,1,,2019/11/27 8:48,0,2020/6/7 16:41,9999,,
192952,100360,2019/11/5,8.3,8080,MLD-MD-20032,130,2019/11/27,29-110588,2019/11/27,20001,オーティス(株) 第４工場,0,0,0,1,,2019/11/27 8:48,0,2020/6/7 16:41,9999,,
192953,100360,2019/11/5,6.7,101,MLD-MD-20031,110,2019/11/15,29-110589,2019/11/15,20001,オーティス(株) 第４工場,0,0,0,1,,2019/11/14 13:43,0,2020/6/7 16:41,9999,,
192954,100360,2019/11/5,8.3,101,MLD-MD-20032,120,2019/11/15,29-110589,2019/11/15,20001,オーティス(株) 第４工場,0,0,0,1,,2019/11/14 13:43,0,2020/6/7 16:41,9999,,
192955,100360,2019/11/5,6.7,28,MLD-MD-20031,110,2019/11/15,29-110590,2019/11/15,20001,オーティス(株) 第４工場,0,0,0,1,,2019/11/14 13:43,0,2020/6/7 16:41,9999,,
192956,100360,2019/11/5,8.3,28,MLD-MD-20032,120,2019/11/15,29-110590,2019/11/15,20001,オーティス(株) 第４工場,0,0,0,1,,2019/11/14 13:43,0,2020/6/7 16:41,9999,,
192957,100360,2019/11/5,6.7,204,MLD-MD-20031,110,2019/11/20,29-110599,2019/11/20,20001,オーティス(株) 第４工場,0,0,0,1,,2019/11/29 8:46,0,2020/6/7 16:41,9999,,
192958,100360,2019/11/5,8.3,204,MLD-MD-20032,120,2019/11/20,29-110599,2019/11/20,20001,オーティス(株) 第４工場,0,0,0,1,,2019/11/29 8:46,0,2020/6/7 16:41,9999,,
192969,100360,2019/11/7,6.7,7308,MLD-MD-20031,110,2019/12/4,29-110688,2019/12/4,20001,オーティス(株) 第４工場,0,0,0,1,,2019/12/4 8:35,0,2020/6/7 16:41,9999,,
192970,100360,2019/11/7,8.3,7308,MLD-MD-20032,120,2019/12/4,29-110688,2019/12/4,20001,オーティス(株) 第４工場,0,0,0,1,,2019/12/4 8:35,0,2020/6/7 16:41,9999,,
192971,199969,2019/11/8,12.5,448,MLD-EX-20001,230,2019/11/27,29-110186,2019/11/27,20001,岡山第１工場,0,0,0,1,,2019/11/27 8:48,0,2020/6/7 16:41,9999,,
192972,199969,2019/11/8,7.8,4096,MLD-EX-20002,220,2019/12/13,29-110356,2019/12/13,20001,岡山第１工場,0,0,0,1,,2019/12/13 8:33,0,2020/6/7 16:41,9999,,
192973,199969,2019/11/8,12.5,2240,MLD-EX-20001,220,2019/12/6,29-110359,2019/12/9,20001,岡山第１工場,0,0,0,1,,2019/12/6 8:43,0,2020/6/7 16:41,9999,2019/12/4 16:49,
192974,199969,2019/11/8,7.8,2000,MLD-EX-20002,230,2019/12/6,29-110407,2019/12/6,20001,岡山第１工場,0,0,0,1,,2019/12/6 8:43,0,2020/6/7 16:41,9999,,
192975,199969,2019/11/8,7.8,4000,MLD-EX-20002,210,2019/12/13,29-110437,2019/12/13,20001,岡山第１工場,0,0,0,1,,2019/12/13 8:33,0,2020/6/7 16:41,9999,,
192976,199969,2019/11/8,12.5,2000,MLD-EX-20001,260,2019/11/27,29-110441,2019/11/27,20001,岡山第１工場,0,0,0,1,,2019/11/27 8:48,0,2020/6/7 16:41,9999,,
192977,199969,2019/11/8,7.8,2840,MLD-EX-20002,220,2019/12/13,29-110471,2019/12/13,20001,岡山第１工場,0,0,0,1,,2019/12/13 8:33,0,2020/6/7 16:41,9999,,
192978,199969,2019/11/8,7.8,4608,MLD-EX-20002,220,2019/12/6,29-110507,2019/12/6,20001,岡山第１工場,0,0,0,1,,2019/12/6 8:43,0,2020/6/7 16:41,9999,,
192979,199969,2019/11/8,12.5,5377,MLD-EX-20001,280,2019/11/29,29-110515,2019/12/2,20001,岡山第１工場,0,0,0,1,,2019/11/28 15:48,0,2020/6/7 16:41,9999,2019/11/27 11:22,
192980,199969,2019/11/8,20,16800,BON-MD-20023,70,2019/12/16,29-110578,2019/12/16,20001,岡山第１工場,0,0,0,1,,2020/1/6 8:52,0,2020/6/7 16:41,9999,,
192981,199969,2019/11/8,7.8,16000,MLD-EX-20002,270,2019/12/9,29-110578,2019/12/9,20001,岡山第１工場,0,0,0,1,,2019/12/10 8:40,0,2020/6/7 16:41,9999,,
192982,199969,2019/11/8,8.8,16160,MLD-MD-20035,80,2019/12/16,29-110578,2019/12/16,20001,岡山第１工場,0,0,0,1,,2019/12/13 16:53,0,2020/6/7 16:41,9999,,
192983,199969,2019/11/8,11.8,8120,MLD-MD-20036,90,2019/12/16,29-110578,2019/12/16,20001,岡山第１工場,0,0,0,1,,2019/12/13 16:53,0,2020/6/7 16:41,9999,,
192984,199969,2019/11/8,20,16800,BON-MD-20023,70,2019/12/18,29-110588,2019/12/18,20001,岡山第１工場,0,0,0,1,,2019/12/18 8:38,0,2020/6/7 16:41,9999,,
192985,199969,2019/11/8,7.8,16000,MLD-EX-20002,270,2019/12/11,29-110588,2019/12/11,20001,岡山第１工場,0,0,0,1,,2019/12/11 8:48,0,2020/6/7 16:41,9999,,
192986,199969,2019/11/8,8.8,16160,MLD-MD-20035,80,2019/12/18,29-110588,2019/12/18,20001,岡山第１工場,0,0,0,1,,2019/12/18 8:38,0,2020/6/7 16:41,9999,,
192987,199969,2019/11/8,11.8,8120,MLD-MD-20036,90,2019/12/18,29-110588,2019/12/18,20001,岡山第１工場,0,0,0,1,,2019/12/18 8:38,0,2020/6/7 16:41,9999,,
192988,199969,2019/11/8,20,217,BON-MD-20023,60,2019/12/16,29-110589,2019/12/16,20001,岡山第１工場,0,0,0,1,,2020/1/6 8:52,0,2020/6/7 16:41,9999,,
192989,199969,2019/11/8,8.8,198,MLD-MD-20035,70,2019/12/16,29-110589,2019/12/16,20001,岡山第１工場,0,0,0,1,,2019/12/13 16:53,0,2020/6/7 16:41,9999,,
192990,199969,2019/11/8,11.8,101,MLD-MD-20036,80,2019/12/16,29-110589,2019/12/16,20001,岡山第１工場,0,0,0,1,,2019/12/13 16:53,0,2020/6/7 16:41,9999,,
192991,199969,2019/11/8,20,58,BON-MD-20023,60,2019/12/16,29-110590,2019/12/16,20001,岡山第１工場,0,0,0,1,,2020/1/6 8:52,0,2020/6/7 16:41,9999,,
192992,199969,2019/11/8,8.8,53,MLD-MD-20035,70,2019/12/16,29-110590,2019/12/16,20001,岡山第１工場,0,0,0,1,,2019/12/13 16:53,0,2020/6/7 16:41,9999,,
192993,199969,2019/11/8,11.8,28,MLD-MD-20036,80,2019/12/16,29-110590,2019/12/16,20001,岡山第１工場,0,0,0,1,,2019/12/13 16:53,0,2020/6/7 16:41,9999,,
192994,199969,2019/11/8,20,420,BON-MD-20023,60,2019/12/18,29-110599,2019/12/18,20001,岡山第１工場,0,0,0,1,,2019/12/18 8:38,0,2020/6/7 16:41,9999,,
192995,199969,2019/11/8,8.8,402,MLD-MD-20035,70,2019/12/18,29-110599,2019/12/18,20001,岡山第１工場,0,0,0,1,,2019/12/18 8:38,0,2020/6/7 16:41,9999,,
192996,199969,2019/11/8,11.8,204,MLD-MD-20036,80,2019/12/18,29-110599,2019/12/18,20001,岡山第１工場,0,0,0,1,,2019/12/18 8:38,0,2020/6/7 16:41,9999,,
192997,199969,2019/11/8,7.8,160,MLD-EX-20002,280,2019/12/13,29-110600,2019/12/13,20001,岡山第１工場,0,0,0,1,,2019/12/13 8:33,0,2020/6/7 16:41,9999,,
192998,199969,2019/11/8,7.8,960,MLD-EX-20002,280,2019/12/13,29-110603,2019/12/13,20001,岡山第１工場,0,0,0,1,,2019/12/13 8:33,0,2020/6/7 16:41,9999,,
192999,199969,2019/11/8,7.8,1280,MLD-EX-20002,270,2019/12/16,29-110604,2019/12/16,20001,岡山第１工場,0,0,0,1,,2019/12/13 16:53,0,2020/6/7 16:41,9999,,
193000,199969,2019/11/8,7.8,488,MLD-EX-20002,270,2019/12/16,29-110607,2019/12/16,20001,岡山第１工場,0,0,0,1,,2019/12/13 16:53,0,2020/6/7 16:41,9999,,
193001,199969,2019/11/8,7.8,201,MLD-EX-20002,250,2019/12/16,29-110611,2019/12/16,20001,岡山第１工場,0,0,0,1,,2019/12/13 16:53,0,2020/6/7 16:41,9999,,
193002,199969,2019/11/8,7.8,385,MLD-EX-20002,250,2019/12/16,29-110614,2019/12/16,20001,岡山第１工場,0,0,0,1,,2019/12/13 16:53,0,2020/6/7 16:41,9999,,
193003,199969,2019/11/8,7.8,3073,MLD-EX-20002,250,2019/12/16,29-110615,2019/12/16,20001,岡山第１工場,0,0,0,1,,2019/12/13 16:53,0,2020/6/7 16:41,9999,,
193004,199969,2019/11/8,7.8,321,MLD-EX-20002,250,2019/12/16,29-110618,2019/12/16,20001,岡山第１工場,0,0,0,1,,2019/12/13 16:53,0,2020/6/7 16:41,9999,,
193005,199969,2019/11/8,7.8,320,MLD-EX-20002,250,2019/12/16,29-110622,2019/12/16,20001,岡山第１工場,0,0,0,1,,2019/12/13 16:53,0,2020/6/7 16:41,9999,,
193006,199969,2019/11/8,7.8,3841,MLD-EX-20002,250,2019/12/16,29-110625,2019/12/16,20001,岡山第１工場,0,0,0,1,,2019/12/13 16:53,0,2020/6/7 16:41,9999,,
193007,199969,2019/11/8,7.8,385,MLD-EX-20002,250,2019/12/16,29-110626,2019/12/16,20001,岡山第１工場,0,0,0,1,,2019/12/13 16:53,0,2020/6/7 16:41,9999,,
193008,199969,2019/11/8,38,5347,BON-MD-20015,80,2019/12/6,29-110629,2019/12/6,20001,岡山第１工場,0,0,0,1,,2019/12/6 8:43,0,2020/6/7 16:41,9999,,
